Year,Round,Driver,Team,CumulativePoints,Wins,Podiums,DNFs,RacesCompleted,ChampionshipPosition,PointsGapToLeader,PointsGapToAhead,WinRate,PodiumRate,PointsPerRace
2023,1,VER,Red Bull Racing,25.0,1,1,0,1,1,0.0,0.0,1.0,1.0,25.0
2023,1,PER,Red Bull Racing,18.0,0,1,0,1,2,7.0,7.0,0.0,1.0,18.0
2023,1,ALO,Aston Martin,15.0,0,1,0,1,3,10.0,3.0,0.0,1.0,15.0
2023,1,SAI,Ferrari,12.0,0,0,0,1,4,13.0,3.0,0.0,0.0,12.0
2023,1,HAM,Mercedes,10.0,0,0,0,1,5,15.0,2.0,0.0,0.0,10.0
2023,1,STR,Aston Martin,8.0,0,0,0,1,6,17.0,2.0,0.0,0.0,8.0
2023,1,RUS,Mercedes,6.0,0,0,0,1,7,19.0,2.0,0.0,0.0,6.0
2023,1,BOT,Alfa Romeo,4.0,0,0,0,1,8,21.0,2.0,0.0,0.0,4.0
2023,1,GAS,Alpine,2.0,0,0,0,1,9,23.0,2.0,0.0,0.0,2.0
2023,1,ALB,Williams,1.0,0,0,0,1,10,24.0,1.0,0.0,0.0,1.0
2023,1,TSU,AlphaTauri,0.0,0,0,0,1,11,25.0,1.0,0.0,0.0,0.0
2023,1,SAR,Williams,0.0,0,0,0,1,12,25.0,0.0,0.0,0.0,0.0
2023,1,MAG,Haas F1 Team,0.0,0,0,0,1,13,25.0,0.0,0.0,0.0,0.0
2023,1,DEV,AlphaTauri,0.0,0,0,0,1,14,25.0,0.0,0.0,0.0,0.0
2023,1,HUL,Haas F1 Team,0.0,0,0,0,1,15,25.0,0.0,0.0,0.0,0.0
2023,1,ZHO,Alfa Romeo,0.0,0,0,0,1,16,25.0,0.0,0.0,0.0,0.0
2023,1,NOR,McLaren,0.0,0,0,0,1,17,25.0,0.0,0.0,0.0,0.0
2023,1,OCO,Alpine,0.0,0,0,0,1,18,25.0,0.0,0.0,0.0,0.0
2023,1,LEC,Ferrari,0.0,0,0,0,1,19,25.0,0.0,0.0,0.0,0.0
2023,1,PIA,McLaren,0.0,0,0,0,1,20,25.0,0.0,0.0,0.0,0.0
2023,2,VER,Red Bull Racing,44.0,1,2,0,2,1,0.0,0.0,0.5,1.0,22.0
2023,2,PER,Red Bull Racing,43.0,1,2,0,2,2,1.0,1.0,0.5,1.0,21.5
2023,2,ALO,Aston Martin,30.0,0,2,0,2,3,14.0,13.0,0.0,1.0,15.0
2023,2,SAI,Ferrari,20.0,0,0,0,2,4,24.0,10.0,0.0,0.0,10.0
2023,2,HAM,Mercedes,20.0,0,0,0,2,5,24.0,0.0,0.0,0.0,10.0
2023,2,RUS,Mercedes,18.0,0,0,0,2,6,26.0,2.0,0.0,0.0,9.0
2023,2,STR,Aston Martin,8.0,0,0,0,2,7,36.0,10.0,0.0,0.0,4.0
2023,2,LEC,Ferrari,6.0,0,0,0,2,8,38.0,2.0,0.0,0.0,3.0
2023,2,GAS,Alpine,4.0,0,0,0,2,9,40.0,2.0,0.0,0.0,2.0
2023,2,BOT,Alfa Romeo,4.0,0,0,0,2,10,40.0,0.0,0.0,0.0,2.0
2023,2,OCO,Alpine,4.0,0,0,0,2,11,40.0,0.0,0.0,0.0,2.0
2023,2,ALB,Williams,1.0,0,0,0,2,12,43.0,3.0,0.0,0.0,0.5
2023,2,MAG,Haas F1 Team,1.0,0,0,0,2,13,43.0,0.0,0.0,0.0,0.5
2023,2,TSU,AlphaTauri,0.0,0,0,0,2,14,44.0,1.0,0.0,0.0,0.0
2023,2,SAR,Williams,0.0,0,0,0,2,15,44.0,0.0,0.0,0.0,0.0
2023,2,DEV,AlphaTauri,0.0,0,0,0,2,16,44.0,0.0,0.0,0.0,0.0
2023,2,ZHO,Alfa Romeo,0.0,0,0,0,2,17,44.0,0.0,0.0,0.0,0.0
2023,2,HUL,Haas F1 Team,0.0,0,0,0,2,18,44.0,0.0,0.0,0.0,0.0
2023,2,NOR,McLaren,0.0,0,0,0,2,19,44.0,0.0,0.0,0.0,0.0
2023,2,PIA,McLaren,0.0,0,0,0,2,20,44.0,0.0,0.0,0.0,0.0
2023,3,VER,Red Bull Racing,69.0,2,3,0,3,1,0.0,0.0,0.6666666666666666,1.0,23.0
2023,3,PER,Red Bull Racing,54.0,1,2,0,3,2,15.0,15.0,0.3333333333333333,0.6666666666666666,18.0
2023,3,ALO,Aston Martin,45.0,0,3,0,3,3,24.0,9.0,0.0,1.0,15.0
2023,3,HAM,Mercedes,38.0,0,1,0,3,4,31.0,7.0,0.0,0.3333333333333333,12.666666666666666
2023,3,SAI,Ferrari,20.0,0,0,0,3,5,49.0,18.0,0.0,0.0,6.666666666666667
2023,3,STR,Aston Martin,20.0,0,0,0,3,6,49.0,0.0,0.0,0.0,6.666666666666667
2023,3,RUS,Mercedes,18.0,0,0,0,3,7,51.0,2.0,0.0,0.0,6.0
2023,3,NOR,McLaren,8.0,0,0,0,3,8,61.0,10.0,0.0,0.0,2.6666666666666665
2023,3,HUL,Haas F1 Team,6.0,0,0,0,3,9,63.0,2.0,0.0,0.0,2.0
2023,3,LEC,Ferrari,6.0,0,0,0,3,10,63.0,0.0,0.0,0.0,2.0
2023,3,GAS,Alpine,4.0,0,0,0,3,11,65.0,2.0,0.0,0.0,1.3333333333333333
2023,3,BOT,Alfa Romeo,4.0,0,0,0,3,12,65.0,0.0,0.0,0.0,1.3333333333333333
2023,3,PIA,McLaren,4.0,0,0,0,3,13,65.0,0.0,0.0,0.0,1.3333333333333333
2023,3,OCO,Alpine,4.0,0,0,0,3,14,65.0,0.0,0.0,0.0,1.3333333333333333
2023,3,ZHO,Alfa Romeo,2.0,0,0,0,3,15,67.0,2.0,0.0,0.0,0.6666666666666666
2023,3,ALB,Williams,1.0,0,0,0,3,16,68.0,1.0,0.0,0.0,0.3333333333333333
2023,3,MAG,Haas F1 Team,1.0,0,0,0,3,17,68.0,0.0,0.0,0.0,0.3333333333333333
2023,3,TSU,AlphaTauri,1.0,0,0,0,3,18,68.0,0.0,0.0,0.0,0.3333333333333333
2023,3,SAR,Williams,0.0,0,0,0,3,19,69.0,1.0,0.0,0.0,0.0
2023,3,DEV,AlphaTauri,0.0,0,0,0,3,20,69.0,0.0,0.0,0.0,0.0
2023,4,VER,Red Bull Racing,87.0,2,4,0,4,1,0.0,0.0,0.5,1.0,21.75
2023,4,PER,Red Bull Racing,79.0,2,3,0,4,2,8.0,8.0,0.5,0.75,19.75
2023,4,ALO,Aston Martin,57.0,0,3,0,4,3,30.0,22.0,0.0,0.75,14.25
2023,4,HAM,Mercedes,46.0,0,1,0,4,4,41.0,11.0,0.0,0.25,11.5
2023,4,SAI,Ferrari,30.0,0,0,0,4,5,57.0,16.0,0.0,0.0,7.5
2023,4,STR,Aston Martin,26.0,0,0,0,4,6,61.0,4.0,0.0,0.0,6.5
2023,4,RUS,Mercedes,23.0,0,0,0,4,7,64.0,3.0,0.0,0.0,5.75
2023,4,LEC,Ferrari,21.0,0,1,0,4,8,66.0,2.0,0.0,0.25,5.25
2023,4,NOR,McLaren,10.0,0,0,0,4,9,77.0,11.0,0.0,0.0,2.5
2023,4,HUL,Haas F1 Team,6.0,0,0,0,4,10,81.0,4.0,0.0,0.0,1.5
2023,4,GAS,Alpine,4.0,0,0,0,4,11,83.0,2.0,0.0,0.0,1.0
2023,4,BOT,Alfa Romeo,4.0,0,0,0,4,12,83.0,0.0,0.0,0.0,1.0
2023,4,PIA,McLaren,4.0,0,0,0,4,13,83.0,0.0,0.0,0.0,1.0
2023,4,OCO,Alpine,4.0,0,0,0,4,14,83.0,0.0,0.0,0.0,1.0
2023,4,TSU,AlphaTauri,2.0,0,0,0,4,15,85.0,2.0,0.0,0.0,0.5
2023,4,ZHO,Alfa Romeo,2.0,0,0,0,4,16,85.0,0.0,0.0,0.0,0.5
2023,4,MAG,Haas F1 Team,1.0,0,0,0,4,17,86.0,1.0,0.0,0.0,0.25
2023,4,ALB,Williams,1.0,0,0,0,4,18,86.0,0.0,0.0,0.0,0.25
2023,4,SAR,Williams,0.0,0,0,0,4,19,87.0,1.0,0.0,0.0,0.0
2023,4,DEV,AlphaTauri,0.0,0,0,0,4,20,87.0,0.0,0.0,0.0,0.0
2023,5,VER,Red Bull Racing,113.0,3,5,0,5,1,0.0,0.0,0.6,1.0,22.6
2023,5,PER,Red Bull Racing,97.0,2,4,0,5,2,16.0,16.0,0.4,0.8,19.4
2023,5,ALO,Aston Martin,72.0,0,4,0,5,3,41.0,25.0,0.0,0.8,14.4
2023,5,HAM,Mercedes,54.0,0,1,0,5,4,59.0,18.0,0.0,0.2,10.8
2023,5,SAI,Ferrari,40.0,0,0,0,5,5,73.0,14.0,0.0,0.0,8.0
2023,5,RUS,Mercedes,35.0,0,0,0,5,6,78.0,5.0,0.0,0.0,7.0
2023,5,LEC,Ferrari,27.0,0,1,0,5,7,86.0,8.0,0.0,0.2,5.4
2023,5,STR,Aston Martin,26.0,0,0,0,5,8,87.0,1.0,0.0,0.0,5.2
2023,5,NOR,McLaren,10.0,0,0,0,5,9,103.0,16.0,0.0,0.0,2.0
2023,5,GAS,Alpine,8.0,0,0,0,5,10,105.0,2.0,0.0,0.0,1.6
2023,5,OCO,Alpine,6.0,0,0,0,5,11,107.0,2.0,0.0,0.0,1.2
2023,5,HUL,Haas F1 Team,6.0,0,0,0,5,12,107.0,0.0,0.0,0.0,1.2
2023,5,PIA,McLaren,4.0,0,0,0,5,13,109.0,2.0,0.0,0.0,0.8
2023,5,BOT,Alfa Romeo,4.0,0,0,0,5,14,109.0,0.0,0.0,0.0,0.8
2023,5,TSU,AlphaTauri,2.0,0,0,0,5,15,111.0,2.0,0.0,0.0,0.4
2023,5,MAG,Haas F1 Team,2.0,0,0,0,5,16,111.0,0.0,0.0,0.0,0.4
2023,5,ZHO,Alfa Romeo,2.0,0,0,0,5,17,111.0,0.0,0.0,0.0,0.4
2023,5,ALB,Williams,1.0,0,0,0,5,18,112.0,1.0,0.0,0.0,0.2
2023,5,SAR,Williams,0.0,0,0,0,5,19,113.0,1.0,0.0,0.0,0.0
2023,5,DEV,AlphaTauri,0.0,0,0,0,5,20,113.0,0.0,0.0,0.0,0.0
2023,6,VER,Red Bull Racing,138.0,4,6,0,6,1,0.0,0.0,0.6666666666666666,1.0,23.0
2023,6,PER,Red Bull Racing,97.0,2,4,0,6,2,41.0,41.0,0.3333333333333333,0.6666666666666666,16.166666666666668
2023,6,ALO,Aston Martin,90.0,0,5,0,6,3,48.0,7.0,0.0,0.8333333333333334,15.0
2023,6,HAM,Mercedes,67.0,0,1,0,6,4,71.0,23.0,0.0,0.16666666666666666,11.166666666666666
2023,6,RUS,Mercedes,45.0,0,0,0,6,5,93.0,22.0,0.0,0.0,7.5
2023,6,SAI,Ferrari,44.0,0,0,0,6,6,94.0,1.0,0.0,0.0,7.333333333333333
2023,6,LEC,Ferrari,35.0,0,1,0,6,7,103.0,9.0,0.0,0.16666666666666666,5.833333333333333
2023,6,STR,Aston Martin,26.0,0,0,0,6,8,112.0,9.0,0.0,0.0,4.333333333333333
2023,6,OCO,Alpine,21.0,0,1,0,6,9,117.0,5.0,0.0,0.16666666666666666,3.5
2023,6,GAS,Alpine,14.0,0,0,0,6,10,124.0,7.0,0.0,0.0,2.3333333333333335
2023,6,NOR,McLaren,12.0,0,0,0,6,11,126.0,2.0,0.0,0.0,2.0
2023,6,HUL,Haas F1 Team,6.0,0,0,0,6,12,132.0,6.0,0.0,0.0,1.0
2023,6,PIA,McLaren,5.0,0,0,0,6,13,133.0,1.0,0.0,0.0,0.8333333333333334
2023,6,BOT,Alfa Romeo,4.0,0,0,0,6,14,134.0,1.0,0.0,0.0,0.6666666666666666
2023,6,TSU,AlphaTauri,2.0,0,0,0,6,15,136.0,2.0,0.0,0.0,0.3333333333333333
2023,6,MAG,Haas F1 Team,2.0,0,0,0,6,16,136.0,0.0,0.0,0.0,0.3333333333333333
2023,6,ZHO,Alfa Romeo,2.0,0,0,0,6,17,136.0,0.0,0.0,0.0,0.3333333333333333
2023,6,ALB,Williams,1.0,0,0,0,6,18,137.0,1.0,0.0,0.0,0.16666666666666666
2023,6,SAR,Williams,0.0,0,0,0,6,19,138.0,1.0,0.0,0.0,0.0
2023,6,DEV,AlphaTauri,0.0,0,0,0,6,20,138.0,0.0,0.0,0.0,0.0
2023,7,VER,Red Bull Racing,164.0,5,7,0,7,1,0.0,0.0,0.7142857142857143,1.0,23.428571428571427
2023,7,PER,Red Bull Racing,109.0,2,4,0,7,2,55.0,55.0,0.2857142857142857,0.5714285714285714,15.571428571428571
2023,7,ALO,Aston Martin,96.0,0,5,0,7,3,68.0,13.0,0.0,0.7142857142857143,13.714285714285714
2023,7,HAM,Mercedes,85.0,0,2,0,7,4,79.0,11.0,0.0,0.2857142857142857,12.142857142857142
2023,7,RUS,Mercedes,60.0,0,1,0,7,5,104.0,25.0,0.0,0.14285714285714285,8.571428571428571
2023,7,SAI,Ferrari,54.0,0,0,0,7,6,110.0,6.0,0.0,0.0,7.714285714285714
2023,7,LEC,Ferrari,35.0,0,1,0,7,7,129.0,19.0,0.0,0.14285714285714285,5.0
2023,7,STR,Aston Martin,34.0,0,0,0,7,8,130.0,1.0,0.0,0.0,4.857142857142857
2023,7,OCO,Alpine,25.0,0,1,0,7,9,139.0,9.0,0.0,0.14285714285714285,3.5714285714285716
2023,7,GAS,Alpine,15.0,0,0,0,7,10,149.0,10.0,0.0,0.0,2.142857142857143
2023,7,NOR,McLaren,12.0,0,0,0,7,11,152.0,3.0,0.0,0.0,1.7142857142857142
2023,7,HUL,Haas F1 Team,6.0,0,0,0,7,12,158.0,6.0,0.0,0.0,0.8571428571428571
2023,7,PIA,McLaren,5.0,0,0,0,7,13,159.0,1.0,0.0,0.0,0.7142857142857143
2023,7,ZHO,Alfa Romeo,4.0,0,0,0,7,14,160.0,1.0,0.0,0.0,0.5714285714285714
2023,7,BOT,Alfa Romeo,4.0,0,0,0,7,15,160.0,0.0,0.0,0.0,0.5714285714285714
2023,7,TSU,AlphaTauri,2.0,0,0,0,7,16,162.0,2.0,0.0,0.0,0.2857142857142857
2023,7,MAG,Haas F1 Team,2.0,0,0,0,7,17,162.0,0.0,0.0,0.0,0.2857142857142857
2023,7,ALB,Williams,1.0,0,0,0,7,18,163.0,1.0,0.0,0.0,0.14285714285714285
2023,7,SAR,Williams,0.0,0,0,0,7,19,164.0,1.0,0.0,0.0,0.0
2023,7,DEV,AlphaTauri,0.0,0,0,0,7,20,164.0,0.0,0.0,0.0,0.0
2023,8,VER,Red Bull Racing,189.0,6,8,0,8,1,0.0,0.0,0.75,1.0,23.625
2023,8,PER,Red Bull Racing,118.0,2,4,0,8,2,71.0,71.0,0.25,0.5,14.75
2023,8,ALO,Aston Martin,114.0,0,6,0,8,3,75.0,4.0,0.0,0.75,14.25
2023,8,HAM,Mercedes,100.0,0,3,0,8,4,89.0,14.0,0.0,0.375,12.5
2023,8,SAI,Ferrari,64.0,0,0,0,8,5,125.0,36.0,0.0,0.0,8.0
2023,8,RUS,Mercedes,60.0,0,1,0,8,6,129.0,4.0,0.0,0.125,7.5
2023,8,LEC,Ferrari,47.0,0,1,0,8,7,142.0,13.0,0.0,0.125,5.875
2023,8,STR,Aston Martin,36.0,0,0,0,8,8,153.0,11.0,0.0,0.0,4.5
2023,8,OCO,Alpine,29.0,0,1,0,8,9,160.0,7.0,0.0,0.125,3.625
2023,8,GAS,Alpine,15.0,0,0,0,8,10,174.0,14.0,0.0,0.0,1.875
2023,8,NOR,McLaren,12.0,0,0,0,8,11,177.0,3.0,0.0,0.0,1.5
2023,8,ALB,Williams,7.0,0,0,0,8,12,182.0,5.0,0.0,0.0,0.875
2023,8,HUL,Haas F1 Team,6.0,0,0,0,8,13,183.0,1.0,0.0,0.0,0.75
2023,8,PIA,McLaren,5.0,0,0,0,8,14,184.0,1.0,0.0,0.0,0.625
2023,8,BOT,Alfa Romeo,5.0,0,0,0,8,15,184.0,0.0,0.0,0.0,0.625
2023,8,ZHO,Alfa Romeo,4.0,0,0,0,8,16,185.0,1.0,0.0,0.0,0.5
2023,8,MAG,Haas F1 Team,2.0,0,0,0,8,17,187.0,2.0,0.0,0.0,0.25
2023,8,TSU,AlphaTauri,2.0,0,0,0,8,18,187.0,0.0,0.0,0.0,0.25
2023,8,SAR,Williams,0.0,0,0,0,8,19,189.0,2.0,0.0,0.0,0.0
2023,8,DEV,AlphaTauri,0.0,0,0,0,8,20,189.0,0.0,0.0,0.0,0.0
2023,9,VER,Red Bull Racing,215.0,7,9,0,9,1,0.0,0.0,0.7777777777777778,1.0,23.88888888888889
2023,9,PER,Red Bull Racing,133.0,2,5,0,9,2,82.0,82.0,0.2222222222222222,0.5555555555555556,14.777777777777779
2023,9,ALO,Aston Martin,124.0,0,6,0,9,3,91.0,9.0,0.0,0.6666666666666666,13.777777777777779
2023,9,HAM,Mercedes,104.0,0,3,0,9,4,111.0,20.0,0.0,0.3333333333333333,11.555555555555555
2023,9,SAI,Ferrari,72.0,0,0,0,9,5,143.0,32.0,0.0,0.0,8.0
2023,9,RUS,Mercedes,66.0,0,1,0,9,6,149.0,6.0,0.0,0.1111111111111111,7.333333333333333
2023,9,LEC,Ferrari,65.0,0,2,0,9,7,150.0,1.0,0.0,0.2222222222222222,7.222222222222222
2023,9,STR,Aston Martin,38.0,0,0,0,9,8,177.0,27.0,0.0,0.0,4.222222222222222
2023,9,OCO,Alpine,29.0,0,1,0,9,9,186.0,9.0,0.0,0.1111111111111111,3.2222222222222223
2023,9,NOR,McLaren,24.0,0,0,0,9,10,191.0,5.0,0.0,0.0,2.6666666666666665
2023,9,GAS,Alpine,16.0,0,0,0,9,11,199.0,8.0,0.0,0.0,1.7777777777777777
2023,9,ALB,Williams,7.0,0,0,0,9,12,208.0,9.0,0.0,0.0,0.7777777777777778
2023,9,HUL,Haas F1 Team,6.0,0,0,0,9,13,209.0,1.0,0.0,0.0,0.6666666666666666
2023,9,PIA,McLaren,5.0,0,0,0,9,14,210.0,1.0,0.0,0.0,0.5555555555555556
2023,9,BOT,Alfa Romeo,5.0,0,0,0,9,15,210.0,0.0,0.0,0.0,0.5555555555555556
2023,9,ZHO,Alfa Romeo,4.0,0,0,0,9,16,211.0,1.0,0.0,0.0,0.4444444444444444
2023,9,MAG,Haas F1 Team,2.0,0,0,0,9,17,213.0,2.0,0.0,0.0,0.2222222222222222
2023,9,TSU,AlphaTauri,2.0,0,0,0,9,18,213.0,0.0,0.0,0.0,0.2222222222222222
2023,9,SAR,Williams,0.0,0,0,0,9,19,215.0,2.0,0.0,0.0,0.0
2023,9,DEV,AlphaTauri,0.0,0,0,0,9,20,215.0,0.0,0.0,0.0,0.0
2023,10,VER,Red Bull Racing,241.0,8,10,0,10,1,0.0,0.0,0.8,1.0,24.1
2023,10,PER,Red Bull Racing,141.0,2,5,0,10,2,100.0,100.0,0.2,0.5,14.1
2023,10,ALO,Aston Martin,130.0,0,6,0,10,3,111.0,11.0,0.0,0.6,13.0
2023,10,HAM,Mercedes,119.0,0,4,0,10,4,122.0,11.0,0.0,0.4,11.9
2023,10,RUS,Mercedes,76.0,0,1,0,10,5,165.0,43.0,0.0,0.1,7.6
2023,10,SAI,Ferrari,73.0,0,0,0,10,6,168.0,3.0,0.0,0.0,7.3
2023,10,LEC,Ferrari,67.0,0,2,0,10,7,174.0,6.0,0.0,0.2,6.7
2023,10,NOR,McLaren,42.0,0,1,0,10,8,199.0,25.0,0.0,0.1,4.2
2023,10,STR,Aston Martin,38.0,0,0,0,10,9,203.0,4.0,0.0,0.0,3.8
2023,10,OCO,Alpine,29.0,0,1,0,10,10,212.0,9.0,0.0,0.1,2.9
2023,10,PIA,McLaren,17.0,0,0,0,10,11,224.0,12.0,0.0,0.0,1.7
2023,10,GAS,Alpine,16.0,0,0,0,10,12,225.0,1.0,0.0,0.0,1.6
2023,10,ALB,Williams,11.0,0,0,0,10,13,230.0,5.0,0.0,0.0,1.1
2023,10,HUL,Haas F1 Team,6.0,0,0,0,10,14,235.0,5.0,0.0,0.0,0.6
2023,10,BOT,Alfa Romeo,5.0,0,0,0,10,15,236.0,1.0,0.0,0.0,0.5
2023,10,ZHO,Alfa Romeo,4.0,0,0,0,10,16,237.0,1.0,0.0,0.0,0.4
2023,10,MAG,Haas F1 Team,2.0,0,0,0,10,17,239.0,2.0,0.0,0.0,0.2
2023,10,TSU,AlphaTauri,2.0,0,0,0,10,18,239.0,0.0,0.0,0.0,0.2
2023,10,SAR,Williams,0.0,0,0,0,10,19,241.0,2.0,0.0,0.0,0.0
2023,10,DEV,AlphaTauri,0.0,0,0,0,10,20,241.0,0.0,0.0,0.0,0.0
2023,11,VER,Red Bull Racing,267.0,9,11,0,11,1,0.0,0.0,0.8181818181818182,1.0,24.272727272727273
2023,11,PER,Red Bull Racing,156.0,2,6,0,11,2,111.0,111.0,0.18181818181818182,0.5454545454545454,14.181818181818182
2023,11,ALO,Aston Martin,132.0,0,6,0,11,3,135.0,24.0,0.0,0.5454545454545454,12.0
2023,11,HAM,Mercedes,131.0,0,4,0,11,4,136.0,1.0,0.0,0.36363636363636365,11.909090909090908
2023,11,RUS,Mercedes,84.0,0,1,0,11,5,183.0,47.0,0.0,0.09090909090909091,7.636363636363637
2023,11,SAI,Ferrari,77.0,0,0,0,11,6,190.0,7.0,0.0,0.0,7.0
2023,11,LEC,Ferrari,73.0,0,2,0,11,7,194.0,4.0,0.0,0.18181818181818182,6.636363636363637
2023,11,NOR,McLaren,60.0,0,2,0,11,8,207.0,13.0,0.0,0.18181818181818182,5.454545454545454
2023,11,STR,Aston Martin,39.0,0,0,0,11,9,228.0,21.0,0.0,0.0,3.5454545454545454
2023,11,OCO,Alpine,29.0,0,1,0,11,10,238.0,10.0,0.0,0.09090909090909091,2.6363636363636362
2023,11,PIA,McLaren,27.0,0,0,0,11,11,240.0,2.0,0.0,0.0,2.4545454545454546
2023,11,GAS,Alpine,16.0,0,0,0,11,12,251.0,11.0,0.0,0.0,1.4545454545454546
2023,11,ALB,Williams,11.0,0,0,0,11,13,256.0,5.0,0.0,0.0,1.0
2023,11,HUL,Haas F1 Team,6.0,0,0,0,11,14,261.0,5.0,0.0,0.0,0.5454545454545454
2023,11,BOT,Alfa Romeo,5.0,0,0,0,11,15,262.0,1.0,0.0,0.0,0.45454545454545453
2023,11,ZHO,Alfa Romeo,4.0,0,0,0,11,16,263.0,1.0,0.0,0.0,0.36363636363636365
2023,11,TSU,AlphaTauri,2.0,0,0,0,11,17,265.0,2.0,0.0,0.0,0.18181818181818182
2023,11,MAG,Haas F1 Team,2.0,0,0,0,11,18,265.0,0.0,0.0,0.0,0.18181818181818182
2023,11,SAR,Williams,0.0,0,0,0,11,19,267.0,2.0,0.0,0.0,0.0
2023,11,DEV,AlphaTauri,0.0,0,0,0,10,20,267.0,0.0,0.0,0.0,0.0
2023,11,RIC,AlphaTauri,0.0,0,0,0,1,21,267.0,0.0,0.0,0.0,0.0
2023,12,VER,Red Bull Racing,292.0,10,12,0,12,1,0.0,0.0,0.8333333333333334,1.0,24.333333333333332
2023,12,PER,Red Bull Racing,174.0,2,7,0,12,2,118.0,118.0,0.16666666666666666,0.5833333333333334,14.5
2023,12,HAM,Mercedes,144.0,0,4,0,12,3,148.0,30.0,0.0,0.3333333333333333,12.0
2023,12,ALO,Aston Martin,142.0,0,6,0,12,4,150.0,2.0,0.0,0.5,11.833333333333334
2023,12,RUS,Mercedes,92.0,0,1,0,12,5,200.0,50.0,0.0,0.08333333333333333,7.666666666666667
2023,12,LEC,Ferrari,88.0,0,3,0,12,6,204.0,4.0,0.0,0.25,7.333333333333333
2023,12,SAI,Ferrari,77.0,0,0,0,12,7,215.0,11.0,0.0,0.0,6.416666666666667
2023,12,NOR,McLaren,66.0,0,2,0,12,8,226.0,11.0,0.0,0.16666666666666666,5.5
2023,12,STR,Aston Martin,41.0,0,0,0,12,9,251.0,25.0,0.0,0.0,3.4166666666666665
2023,12,OCO,Alpine,33.0,0,1,0,12,10,259.0,8.0,0.0,0.08333333333333333,2.75
2023,12,PIA,McLaren,27.0,0,0,0,12,11,265.0,6.0,0.0,0.0,2.25
2023,12,GAS,Alpine,16.0,0,0,0,12,12,276.0,11.0,0.0,0.0,1.3333333333333333
2023,12,ALB,Williams,11.0,0,0,0,12,13,281.0,5.0,0.0,0.0,0.9166666666666666
2023,12,HUL,Haas F1 Team,6.0,0,0,0,12,14,286.0,5.0,0.0,0.0,0.5
2023,12,BOT,Alfa Romeo,5.0,0,0,0,12,15,287.0,1.0,0.0,0.0,0.4166666666666667
2023,12,ZHO,Alfa Romeo,4.0,0,0,0,12,16,288.0,1.0,0.0,0.0,0.3333333333333333
2023,12,TSU,AlphaTauri,3.0,0,0,0,12,17,289.0,1.0,0.0,0.0,0.25
2023,12,MAG,Haas F1 Team,2.0,0,0,0,12,18,290.0,1.0,0.0,0.0,0.16666666666666666
2023,12,SAR,Williams,0.0,0,0,0,12,19,292.0,2.0,0.0,0.0,0.0
2023,12,DEV,AlphaTauri,0.0,0,0,0,10,20,292.0,0.0,0.0,0.0,0.0
2023,12,RIC,AlphaTauri,0.0,0,0,0,2,21,292.0,0.0,0.0,0.0,0.0
2023,13,VER,Red Bull Racing,317.0,11,13,0,13,1,0.0,0.0,0.8461538461538461,1.0,24.384615384615383
2023,13,PER,Red Bull Racing,186.0,2,7,0,13,2,131.0,131.0,0.15384615384615385,0.5384615384615384,14.307692307692308
2023,13,ALO,Aston Martin,161.0,0,7,0,13,3,156.0,25.0,0.0,0.5384615384615384,12.384615384615385
2023,13,HAM,Mercedes,152.0,0,4,0,13,4,165.0,9.0,0.0,0.3076923076923077,11.692307692307692
2023,13,RUS,Mercedes,92.0,0,1,0,13,5,225.0,60.0,0.0,0.07692307692307693,7.076923076923077
2023,13,LEC,Ferrari,88.0,0,3,0,13,6,229.0,4.0,0.0,0.23076923076923078,6.769230769230769
2023,13,SAI,Ferrari,87.0,0,0,0,13,7,230.0,1.0,0.0,0.0,6.6923076923076925
2023,13,NOR,McLaren,72.0,0,2,0,13,8,245.0,15.0,0.0,0.15384615384615385,5.538461538461538
2023,13,STR,Aston Martin,41.0,0,0,0,13,9,276.0,31.0,0.0,0.0,3.1538461538461537
2023,13,OCO,Alpine,34.0,0,1,0,13,10,283.0,7.0,0.0,0.07692307692307693,2.6153846153846154
2023,13,GAS,Alpine,31.0,0,1,0,13,11,286.0,3.0,0.0,0.07692307692307693,2.3846153846153846
2023,13,PIA,McLaren,29.0,0,0,0,13,12,288.0,2.0,0.0,0.0,2.230769230769231
2023,13,ALB,Williams,15.0,0,0,0,13,13,302.0,14.0,0.0,0.0,1.1538461538461537
2023,13,HUL,Haas F1 Team,6.0,0,0,0,13,14,311.0,9.0,0.0,0.0,0.46153846153846156
2023,13,BOT,Alfa Romeo,5.0,0,0,0,13,15,312.0,1.0,0.0,0.0,0.38461538461538464
2023,13,ZHO,Alfa Romeo,4.0,0,0,0,13,16,313.0,1.0,0.0,0.0,0.3076923076923077
2023,13,TSU,AlphaTauri,3.0,0,0,0,13,17,314.0,1.0,0.0,0.0,0.23076923076923078
2023,13,MAG,Haas F1 Team,2.0,0,0,0,13,18,315.0,1.0,0.0,0.0,0.15384615384615385
2023,13,DEV,AlphaTauri,0.0,0,0,0,10,19,317.0,2.0,0.0,0.0,0.0
2023,13,SAR,Williams,0.0,0,0,0,13,20,317.0,0.0,0.0,0.0,0.0
2023,13,RIC,AlphaTauri,0.0,0,0,0,2,21,317.0,0.0,0.0,0.0,0.0
2023,13,LAW,AlphaTauri,0.0,0,0,0,1,22,317.0,0.0,0.0,0.0,0.0
